date,open,high,low,close,volume
2019-07-05,81.8925,84.1156,80.9007,83.0969,14917357
2019-07-08,82.8253,83.4871,79.3705,80.0048,18445982
2019-07-09,79.981,81.2113,79.1256,80.3427,7024765
2019-07-10,80.9931,81.8259,80.8342,81.6654,8532219
2019-07-11,82.5504,84.3366,80.5524,82.2953,10908839
2019-07-12,82.5163,84.4453,81.5369,83.443,11517179
2019-07-15,83.2552,83.4289,80.4138,80.5816,7692560
2019-07-16,81.7927,82.0199,80.8942,81.1189,20137997
2019-07-17,80.9116,80.9849,80.3577,80.4305,11223819
2019-07-18,80.1561,82.0555,77.5666,79.4047,11725354
2019-07-19,78.5658,82.6307,76.9898,80.9732,19158640
2019-07-22,81.6526,84.7217,80.7495,83.7847,7921459
2019-07-23,84.2716,88.647,83.0388,87.3502,9150672
2019-07-24,88.6232,90.835,87.8358,90.0279,5742365
2019-07-25,89.2824,90.4863,88.4839,89.677,8848606
2019-07-26,90.1312,91.045,89.2105,90.115,3784280
2019-07-29,90.1369,91.832,89.395,91.0762,9258726
2019-07-30,91.3309,91.4895,91.0696,91.2278,8120774
2019-07-31,90.7084,91.972,90.1361,91.3917,6144756
2019-08-01,91.8578,92.6616,91.6376,92.4395,6594640
2019-08-02,92.6917,92.6982,92.3556,92.3621,9309294
2019-08-05,92.3496,92.8591,90.9301,91.4317,4358414
2019-08-06,91.6363,92.3278,90.2257,90.9065,7449105
2019-08-07,90.6657,92.2374,90.1445,91.7071,9081421
2019-08-08,91.5232,92.849,90.3999,91.7094,3365300
2019-08-09,91.5623,92.3836,91.3221,92.1413,9028642
2019-08-12,91.5517,93.0153,91.5361,92.9994,3514164
2019-08-13,93.2775,93.8678,91.9342,92.516,6549501
2019-08-14,92.8987,93.5077,92.8803,93.4892,4310570
2019-08-15,93.2623,94.2128,93.0315,93.9797,12169409
2019-08-16,94.0932,94.1167,92.3606,92.3836,4321395
2019-08-19,92.2987,94.9503,91.6152,94.2472,3547882
2019-08-20,94.3545,94.876,93.0794,93.5939,7241060
2019-08-21,93.3906,93.4887,91.374,91.47,5817936
2019-08-22,91.1904,91.1982,90.1456,90.1533,3760623
2019-08-23,90.4825,91.1353,88.2484,88.8851,8471883
2019-08-26,88.8654,89.0218,88.7917,88.9479,3095121
2019-08-27,89.5732,90.9303,87.2871,88.6095,4535477
2019-08-28,88.6237,88.7391,88.0806,88.1953,5453946
2019-08-29,87.9128,89.1305,87.7392,88.9546,9462302
2019-08-30,89.1783,89.3241,89.1034,89.2491,9056222
2019-09-02,89.3644,90.1081,88.7881,89.5271,8384440
2019-09-03,89.6604,90.334,89.2048,89.875,5073115
2019-09-04,90.0943,90.6127,89.8597,90.3768,2042840
2019-09-05,90.2561,90.7612,88.3818,88.8764,6306658
2019-09-06,88.8532,88.8677,88.6434,88.6578,9713281
2019-09-09,88.6267,88.838,86.9272,87.1344,8835528
2019-09-10,86.9045,87.7328,86.3823,87.2057,6491180
2019-09-11,87.1586,87.9154,86.4968,87.2479,3351686
2019-09-12,87.4869,88.5888,86.9489,88.0441,4371656
2019-09-13,88.0869,89.3246,87.7184,88.951,11690663
2019-09-16,88.7062,89.3625,88.4906,89.1453,3060483
2019-09-17,88.8618,89.6573,88.0391,88.8272,3408008
2019-09-18,89.1304,89.3331,89.0249,89.2273,7863921
2019-09-19,89.2108,89.3282,88.772,88.8888,4539428
2019-09-20,88.7711,89.2487,88.4583,88.9342,3362089
2019-09-23,88.8843,90.1472,88.4455,89.7021,9938868
2019-09-24,89.4312,89.6827,89.0895,89.34,6486266
2019-09-25,89.6006,90.0754,89.5041,89.9783,4629941
2019-09-26,89.906,90.9392,89.4976,90.5261,3410827
2019-09-27,90.7799,91.2989,89.3571,89.8679,12234102
2019-09-30,89.8774,90.6403,89.872,90.6348,5341379
2019-10-01,90.9005,91.7032,90.4041,91.2024,9432828
2019-10-02,91.2504,91.7687,90.8104,91.3262,7711541
2019-10-03,91.4859,91.7394,90.5544,90.8053,4379366
2019-10-04,90.9391,91.1525,90.0044,90.2157,4393333
2019-10-07,90.3309,90.4739,89.7241,89.8662,9619484
2019-10-08,89.9303,90.6018,89.6442,90.3136,9682030
2019-10-09,90.2705,90.2934,89.6336,89.6563,2545935
2019-10-10,90.0086,90.5339,89.5028,90.0251,6720595
2019-10-11,89.8581,90.0476,88.9732,89.1608,5138590
2019-10-14,89.1616,89.6586,88.5647,89.0584,3567751
2019-10-15,89.0611,89.2197,89.0265,89.185,5989231
2019-10-16,89.2585,91.127,89.1697,91.0363,3143780
2019-10-17,90.9563,91.1233,89.8972,90.0623,4475788
2019-10-18,90.1203,92.1156,89.2265,91.2021,3919151
2019-10-21,91.1706,91.6031,90.9304,91.3618,4416503
2019-10-22,91.0663,93.1264,89.6889,91.7178,5241843
2019-10-23,91.7196,91.91,91.6643,91.8546,3593181
2019-10-24,91.6479,92.2919,91.5943,92.2379,10120229
2019-10-25,91.911,92.5074,91.5758,92.17,6570421
2019-10-28,92.1958,94.0803,91.4535,93.3228,11057290
2019-10-29,93.4161,93.8646,92.5786,93.0231,5059323
2019-10-30,93.1235,94.939,92.1424,93.9387,4330784
2019-10-31,94.0478,94.3086,93.2346,93.4931,10898563
2019-11-01,93.1239,94.6848,91.9545,93.4958,4280375
2019-11-04,93.2356,93.5212,92.4438,92.727,5022600
2019-11-05,93.1024,93.6516,92.5757,93.1218,7194261
2019-11-06,92.9223,94.4102,92.7937,94.2796,3287654
2019-11-07,94.3975,94.9934,93.6777,94.2691,7169117
2019-11-08,94.1366,94.7385,93.5681,94.1663,6811440
2019-11-11,94.1817,94.6251,92.922,93.3594,8962012
2019-11-12,93.2385,93.2725,93.1989,93.2329,7700478
2019-11-13,93.3402,93.7344,91.6855,92.0728,9072574
2019-11-14,92.0986,92.3462,91.1896,91.4348,5160822
2019-11-15,91.3509,92.3243,90.6862,91.6526,3819794
2019-11-18,91.4557,92.7434,91.4092,92.6963,12544206
2019-11-19,92.7471,95.1642,92.4927,94.9031,2928781
2019-11-20,94.6677,95.2019,93.9673,94.4976,3048529
2019-11-21,94.5803,96.5486,93.7145,95.6648,6761981
2019-11-22,96.1806,96.7737,95.3182,95.906,10332137
2019-11-25,96.1715,96.2244,95.7846,95.8373,5818747
2019-11-26,95.9783,96.6922,95.5172,96.2276,8044480
2019-11-27,96.2108,96.5923,95.9462,96.3267,2427698
2019-11-28,95.9451,97.2115,95.2076,96.4642,4416938
2019-11-29,96.2034,96.5431,95.8538,96.1923,2548960
2019-12-02,96.4453,96.5582,95.0357,95.1469,7370084
2019-12-03,94.9932,95.4985,93.5035,94.0008,2904822
2019-12-04,93.8663,95.0158,93.4105,94.5544,3235350
2019-12-05,94.5223,95.5015,93.4218,94.3896,6625161
2019-12-06,94.1846,95.0035,93.169,93.979,8248195
2019-12-09,93.7433,94.1947,93.584,94.0346,5061573
2019-12-10,94.0249,95.2885,93.4424,94.6982,6775639
2019-12-11,94.5255,95.5647,93.8559,94.8877,6688435
2019-12-12,94.7439,95.008,94.166,94.4286,4948546
2019-12-13,94.2777,96.0059,93.7135,95.4314,3481219
2019-12-16,95.5335,96.7613,95.4968,96.7241,6761341
2019-12-17,96.6781,97.4304,96.4171,97.1673,6892976
2019-12-18,97.1318,98.8479,96.295,97.9963,7712747
2019-12-19,98.1162,100.0026,97.1813,99.0498,6111005
2019-12-20,99.021,100.0534,98.9908,100.0229,3379963
2019-12-23,99.966,100.8431,99.7048,100.5797,7109278
2019-12-24,100.6766,101.5847,100.2225,101.1265,5390899
2019-12-25,101.265,102.0998,100.78,101.6108,4446733
2019-12-26,101.5802,102.2672,100.0776,100.7544,4794216
2019-12-27,100.771,101.513,100.646,101.3871,4092523
2019-12-30,101.225,101.2761,100.2694,100.32,7696781
2019-12-31,100.1434,100.3912,99.4752,99.7214,3058788
2020-01-01,99.8785,100.983,99.7413,100.8442,3625058
2020-01-02,100.9361,102.8818,99.6722,101.5935,4729197
2020-01-03,101.6883,102.9538,101.6275,102.8923,10285807
2020-01-06,102.9924,103.366,102.1335,102.5039,10466074
2020-01-07,102.5203,103.3895,100.0303,100.8784,3561174
2020-01-08,101.1221,101.3237,100.341,100.5411,11786627
2020-01-09,100.8674,102.0819,99.4839,100.6817,11777546
2020-01-10,101.0001,101.1385,100.6524,100.7903,4292303
2020-01-13,100.7551,102.5964,100.5472,102.3846,2503884
2020-01-14,102.8778,104.4151,100.3718,101.8716,6669454
2020-01-15,101.9523,103.7562,100.5884,102.3681,10755277
2020-01-16,102.5927,104.1707,99.4439,100.9735,12973795
2020-01-17,101.0722,101.9249,100.7539,101.6039,4845720
2020-01-20,101.6909,102.8493,100.4621,101.6066,13835232
2020-01-21,101.3479,102.4116,99.5102,100.5545,2815820
2020-01-22,100.7992,100.8245,100.1995,100.2248,5925153
2020-01-23,101.2177,101.4234,99.7648,99.9676,5809778
2020-01-24,99.8379,100.5409,98.896,99.5924,10884737
2020-01-27,99.6169,102.5952,99.1027,102.0658,11539175
2020-01-28,101.9081,102.609,101.2286,101.9249,10055464
2020-01-29,101.7527,102.5899,100.7504,101.5793,3999649
2020-01-30,102.1243,103.1384,97.6973,98.6674,9693682
2020-01-31,98.4376,98.7283,97.1637,97.4506,8415233
2020-02-03,97.2907,97.4809,96.9049,97.0943,3518142
2020-02-04,96.5618,97.0782,95.6626,96.1742,3003028
2020-02-05,95.9221,98.0392,95.915,98.032,10398093
2020-02-06,97.4534,98.1185,97.1435,97.8065,6387781
2020-02-07,98.0208,100.2456,97.3573,99.567,4105608
2020-02-10,100.5375,102.2833,97.9496,99.6505,6316454
2020-02-11,99.524,100.1819,99.0455,99.7003,7941031
2020-02-12,99.1262,100.8727,97.8519,99.576,6641157
2020-02-13,99.887,100.044,99.4233,99.5796,3690021
2020-02-14,99.3291,102.665,98.6647,101.9783,14594570
2020-02-17,102.4385,103.0658,98.1495,98.7506,10258575
2020-02-18,98.6541,99.5994,95.1358,96.0474,6003098
2020-02-19,95.8374,96.5096,94.6615,95.3255,6100610
2020-02-20,95.2667,96.1997,94.4185,95.3431,7926580
2020-02-21,95.5937,97.747,94.1372,96.2577,4369192
2020-02-24,96.1819,97.0979,95.9752,96.8893,7810721
2020-02-25,96.7227,96.7506,96.3453,96.3731,4031481
2020-02-26,96.3067,98.1685,95.8885,97.7422,6673958
2020-02-27,97.3124,99.432,97.0325,99.146,4301647
2020-02-28,99.2825,100.8222,97.8796,99.3976,4389402
2020-03-02,98.7842,101.5755,97.9627,100.7309,13259520
2020-03-03,100.576,101.9057,99.7912,101.1105,7029511
2020-03-04,101.3769,102.744,98.9902,100.3251,7458761
2020-03-05,100.4305,101.8258,99.9103,101.2983,3070605
2020-03-06,101.5057,103.3113,99.679,101.4521,5406630
2020-03-09,101.4292,101.833,101.05,101.4523,8255764
2020-03-10,101.8643,103.6516,101.7573,103.5428,7419274
2020-03-11,103.875,104.4473,99.5349,100.0832,2900301
2020-03-12,100.2381,100.3576,98.0176,98.1344,7457960
2020-03-13,98.4503,99.9134,95.118,96.5316,7949033
2020-03-16,96.7829,97.3357,95.4998,96.0453,11472255
2020-03-17,95.8991,96.1574,95.4483,95.7054,5282155
2020-03-18,95.2608,95.3064,93.6804,93.7253,2799943
2020-03-19,93.8619,94.1671,92.1532,92.4528,4607652
2020-03-20,92.6279,93.3196,90.6777,91.3549,4426462
2020-03-23,91.7007,95.0918,91.1475,94.5181,9217559
2020-03-24,94.212,97.8546,93.299,96.9063,2315746
2020-03-25,96.6025,97.0145,95.944,96.3533,5737847
2020-03-26,96.507,98.1861,94.2279,95.8674,12142904
2020-03-27,95.8438,97.035,93.1928,94.3511,6884770
2020-03-30,93.7367,94.9172,90.7444,91.8872,9825229
2020-03-31,92.0067,92.4183,91.3285,91.737,3559810
2020-04-01,91.1501,91.4701,90.1591,90.4756,3616949
2020-04-02,90.1798,90.4206,90.1271,90.3678,12198631
2020-04-03,90.792,91.8546,87.3618,88.3843,7148574
2020-04-06,88.9449,89.2303,87.1746,87.4544,7154464
2020-04-07,87.0868,87.6406,87.0796,87.6333,4389281
2020-04-08,87.5333,89.4909,86.151,88.0777,7147334
2020-04-09,88.0907,88.774,87.9054,88.5873,4340770
2020-04-10,89.1357,90.0056,86.1387,86.9794,11036135
2020-04-13,86.831,88.9465,85.9209,88.0143,20441334
2020-04-14,87.869,88.6233,86.3013,87.0422,8331164
2020-04-15,87.5105,88.336,86.9869,87.8075,5325189
2020-04-16,87.6935,88.5878,86.9068,87.7931,2491695
2020-04-17,88.013,88.7165,85.4499,86.1329,3499573
2020-04-20,85.8728,85.9651,85.8626,85.955,10046350
2020-04-21,85.9248,86.8451,85.3435,86.2576,3573651
2020-04-22,85.965,86.8142,85.8885,86.7369,4650295
2020-04-23,86.5497,87.0392,86.1945,86.6821,7010402
2020-04-24,86.8311,88.01,86.6457,87.8221,9758909
2020-04-27,87.8131,88.7044,87.7057,88.5959,4980000
2020-04-28,88.5381,89.0309,87.9664,88.4561,4587787
2020-04-29,88.3206,89.3317,88.0397,89.0476,5550639
2020-04-30,89.0074,91.3015,88.2418,90.5162,4196326
2020-05-01,90.5721,92.0622,90.5396,92.0292,4287642
2020-05-04,92.2146,92.6699,90.7081,91.1559,6359926
2020-05-05,90.6673,90.8077,90.3743,90.5141,5808842
2020-05-06,90.3601,92.3917,89.6537,91.6694,12653158
2020-05-07,91.6993,92.1573,90.4739,90.9258,6428905
2020-05-08,90.9074,91.5171,89.3938,89.9933,8548218
2020-05-11,90.0677,90.1308,89.6198,89.6825,3513984
2020-05-12,89.7317,90.879,88.9019,90.0387,6654728
2020-05-13,89.9825,90.0524,89.9403,90.0102,4039303
2020-05-14,89.9131,89.929,89.5628,89.5787,6318273
2020-05-15,89.5337,89.816,88.8517,89.132,7104089
2020-05-18,89.3418,90.5228,87.5031,88.6598,5502553
2020-05-19,88.527,88.6162,87.9808,88.0695,14128513
2020-05-20,88.0581,89.799,88.037,89.7774,9549192
2020-05-21,89.8111,90.7032,89.1577,90.0434,8637929
2020-05-22,90.3315,91.1781,89.9043,90.747,7322700
2020-05-25,90.6912,91.1978,89.9291,90.4314,10920142
2020-05-26,90.6091,91.1638,89.7913,90.341,3035806
2020-05-27,90.5691,90.6859,89.7458,89.8615,9331333
2020-05-28,89.8498,90.25,87.587,87.9771,3628310
2020-05-29,87.9391,88.0243,86.951,87.0353,4303932
2020-06-01,86.9767,87.0634,85.7136,85.7991,6751884
2020-06-02,85.7541,86.4048,83.6421,84.2767,8833513
2020-06-03,84.4243,84.5657,83.3597,83.4994,3400199
2020-06-04,83.5389,84.5397,83.4545,84.4544,4394029
2020-06-05,84.4951,84.8698,84.0947,84.4677,5608467
2020-06-08,84.2734,85.8696,83.822,85.4097,5006406
2020-06-09,85.2407,86.0732,84.9132,85.7424,7590348
2020-06-10,86.1195,86.943,85.521,86.3387,21319790
2020-06-11,86.3073,86.5658,85.4928,85.7489,6378883
2020-06-12,85.613,86.2336,85.5425,86.1625,4019615
2020-06-15,86.4154,87.2532,85.8908,86.7235,3211253
2020-06-16,86.7736,86.8123,86.3215,86.36,4735859
2020-06-17,86.4623,86.8161,86.4482,86.802,3703079
2020-06-18,86.7774,87.9921,86.0465,87.2509,6503136
2020-06-19,87.194,87.8916,86.2146,86.9045,6462869
2020-06-22,86.8743,86.8778,86.1506,86.154,4481677
2020-06-23,85.9105,86.1022,85.1772,85.3672,11932272
2020-06-24,85.3518,86.089,84.7404,85.4723,4019211
2020-06-25,85.5241,86.0841,85.1884,85.7462,5142258
2020-06-26,86.0717,86.2053,85.1039,85.236,6965224
2020-06-29,85.251,85.4341,85.1163,85.2991,7706673
2020-06-30,84.8924,85.8832,84.7542,85.7433,8991640
2020-07-01,85.7268,86.2327,85.7177,86.2235,6402338
2020-07-02,86.7084,87.6575,86.4259,87.3719,8212273
2020-07-03,87.527,88.3925,87.4715,88.3365,4133900
2020-07-06,88.1899,88.305,87.5466,87.6608,7787325
2020-07-07,87.767,89.0884,87.6052,88.9242,7745843
2020-07-08,88.7892,89.1844,88.1921,88.5846,9879080
2020-07-09,88.3394,89.9604,87.7818,89.3925,2767350
2020-07-10,89.3288,89.9165,88.9041,89.489,3752384
2020-07-13,89.5058,89.6273,89.113,89.234,7497136
2020-07-14,88.8927,89.2234,87.6426,87.9687,1867720
2020-07-15,87.762,87.9247,87.7283,87.891,6567066
2020-07-16,87.8929,88.4282,86.2955,86.8211,8241534
2020-07-17,86.7486,87.8472,86.4623,87.5573,4283260
2020-07-20,87.6281,88.7616,87.5652,88.6979,4541188
2020-07-21,88.4776,89.6124,87.0506,88.167,3509978
2020-07-22,88.296,89.0669,87.666,88.4314,4378235
2020-07-23,88.2174,88.5262,87.6468,87.9536,4429281
2020-07-24,88.2499,88.358,87.4406,87.5477,4104681
2020-07-27,87.2408,88.2217,87.1706,88.1508,4015626
2020-07-28,87.9538,88.6049,87.5211,88.169,4839748
2020-07-29,88.2444,90.2486,87.4936,89.4808,4816381
2020-07-30,89.7862,90.1719,88.7931,89.1746,11414876
2020-07-31,89.2322,89.9754,89.2112,89.9544,4607063
2020-08-03,90.0581,91.0099,89.1312,90.0732,6189936
2020-08-04,90.0764,90.9523,89.8358,90.7094,4282391
2020-08-05,90.519,90.6292,90.3151,90.425,4260669
2020-08-06,90.3343,90.5313,90.2388,90.4355,2727857
2020-08-07,90.2114,90.6916,89.9186,90.3972,2876914
2020-08-10,90.1609,90.3123,89.6767,89.8273,3328312
2020-08-11,89.9012,91.1315,89.1429,90.3628,5805138
2020-08-12,90.1553,91.1889,89.8624,90.8927,8295674
2020-08-13,90.9522,91.6352,90.7021,91.3833,2639524
2020-08-14,91.1401,92.6202,91.1095,92.5891,4330287
2020-08-17,92.6453,93.7565,92.6324,93.7435,3122108
2020-08-18,93.6498,94.0038,93.1527,93.5049,4852790
2020-08-19,93.7746,94.1953,93.4208,93.84,8294333
2020-08-20,93.9022,94.3696,92.9481,93.4107,4510968
2020-08-21,93.6473,93.8407,93.2848,93.4774,5292326
2020-08-24,93.3329,93.8362,92.5687,93.0679,9653843
2020-08-25,93.0786,94.3802,93.0589,94.3602,6478086
2020-08-26,94.1708,94.746,94.1162,94.691,3979785
2020-08-27,94.6109,95.5324,93.6592,94.5715,5747878
2020-08-28,94.5207,95.5694,94.5018,95.5503,3873835
2020-08-31,95.4084,95.8162,93.5162,93.9159,6381846
2020-09-01,93.6824,93.8904,92.2231,92.4277,6628647
2020-09-02,92.1607,94.1061,91.1564,93.0807,3121772
2020-09-03,92.6359,93.75,92.0681,93.1754,5785324
2020-09-04,92.9741,94.0829,92.3145,93.4155,5146080
2020-09-07,93.5355,94.8313,91.1912,92.4545,6706892
2020-09-08,92.1524,92.8303,91.8098,92.4852,7521785
2020-09-09,92.2265,94.1396,92.1526,94.0642,6528939
2020-09-10,94.4097,95.2051,93.9591,94.7507,4777834
2020-09-11,94.6273,95.1932,94.3676,94.932,7834967
2020-09-14,94.9944,95.0447,94.5906,94.6407,3803948
2020-09-15,94.7652,95.0673,94.0847,94.3846,3180555
2020-09-16,94.5127,94.6977,92.6203,92.8016,1502529
2020-09-17,92.5128,93.3447,92.217,93.0462,5244649
2020-09-18,93.0022,94.0585,92.6888,93.7416,3883147
2020-09-21,93.4315,93.6215,92.4002,92.5881,6324092
2020-09-22,93.053,93.116,92.0737,92.136,2451680
2020-09-23,91.8357,92.7096,90.4537,91.3145,4163655
2020-09-24,91.1188,91.7728,89.9968,90.6427,6510216
2020-09-25,90.4498,91.2427,89.9414,90.7298,3572730
2020-09-28,90.4522,90.8455,88.8545,89.2408,6353255
2020-09-29,89.4883,89.9206,89.3062,89.7377,4316546
2020-09-30,90.1838,90.4378,90.0869,90.3405,5323555
2020-10-01,90.2526,90.7262,89.7311,90.202,6843695
2020-10-02,89.9585,90.2919,88.1077,88.4342,7896215
2020-10-05,88.0301,88.495,87.3003,87.7613,5597173
2020-10-06,87.7175,88.9637,87.4556,88.6982,3894871
2020-10-07,88.6408,88.7321,86.6591,86.7484,4490882
2020-10-08,86.6328,87.102,86.0808,86.547,6959077
2020-10-09,86.5863,86.9783,85.3729,85.7595,3585017
2020-10-12,85.8289,86.5312,85.6704,86.3715,5023053
2020-10-13,86.4286,86.9701,85.4051,85.9401,4622386
2020-10-14,85.8845,87.27,84.9003,86.2699,5175417
2020-10-15,86.0756,86.8394,85.9528,86.7156,3602225
2020-10-16,86.8339,88.2078,86.7035,88.0754,2571493
2020-10-19,88.0776,88.5779,87.4782,87.975,6642987
2020-10-20,88.1352,88.9768,87.4573,88.2924,7932095
2020-10-21,88.4354,89.0678,86.6511,87.2707,2633713
2020-10-22,87.0171,88.7852,86.4158,88.1717,6251586
2020-10-23,87.9132,88.4206,87.1668,87.67,8318965
2020-10-26,87.5345,88.0267,86.8257,87.3139,6845757
2020-10-27,87.1253,87.4442,87.025,87.3436,4565813
2020-10-28,87.4787,87.6156,86.143,86.2778,3698273
2020-10-29,86.3399,87.1495,85.6813,86.4848,5571453
2020-10-30,86.6796,87.4971,86.4033,87.2182,5955878
2020-11-02,87.289,87.7658,86.9981,87.4733,5604600
2020-11-03,87.5107,87.9651,85.9413,86.3876,5018900
2020-11-04,86.6,86.7847,86.1614,86.3451,3498044
2020-11-05,86.4282,86.9337,86.4114,86.9168,6387481
2020-11-06,86.9289,86.9419,85.6222,85.635,6511738
2020-11-09,85.8949,86.6103,84.2274,84.9289,5845040
2020-11-10,84.9489,86.7856,83.7741,85.5854,5638748
2020-11-11,85.5321,86.2241,85.1308,85.8197,10558851
2020-11-12,85.6726,86.157,85.6703,86.1547,4201800
2020-11-13,86.2787,87.9904,85.8198,87.5223,9005529
2020-11-16,87.7443,88.0163,87.633,87.9047,4021499
2020-11-17,87.8956,88.4805,87.8411,88.4257,8405152
2020-11-18,88.6628,90.7506,88.3767,90.4578,8834033
2020-11-19,90.0937,90.3753,90.0652,90.3467,4797256
2020-11-20,90.3365,90.6157,89.5284,89.8052,10481899
2020-11-23,89.7978,90.2721,89.6936,90.1674,6507003
2020-11-24,90.0333,90.7412,89.833,90.5394,3797548
2020-11-25,90.9823,91.0565,90.1233,90.1968,4644120
2020-11-26,90.1846,90.1878,89.4808,89.4841,8485591
2020-11-27,89.4095,92.0241,88.6482,91.2405,7802862
2020-11-30,91.2454,91.7406,91.0387,91.5328,3532650
2020-12-01,91.1583,91.3605,90.8316,91.0331,5101638
2020-12-02,90.8916,92.3369,90.3299,91.7663,5851358
2020-12-03,91.9513,92.2187,91.4662,91.7322,4402721
2020-12-04,91.6142,92.1424,91.0652,91.5903,13851376
2020-12-07,91.435,92.5195,90.9819,92.061,5922331
2020-12-08,92.3082,92.4768,90.9736,91.1397,5262150
2020-12-09,91.3902,92.011,90.8339,91.451,8685067
2020-12-10,91.5479,93.2661,91.2312,92.9435,4660763
2020-12-11,92.8569,93.9238,92.2874,93.3477,8070664
2020-12-14,93.3019,93.9864,92.4311,93.1091,2768129
2020-12-15,92.956,93.4819,92.2498,92.7717,4498765
2020-12-16,92.5829,92.7916,92.3007,92.5087,8206224
2020-12-17,92.3111,92.3993,92.2766,92.3647,10108168
2020-12-18,92.2479,92.5138,91.8628,92.1275,3958821
2020-12-21,91.9325,93.6764,91.141,92.8699,3778533
2020-12-22,92.573,93.3051,90.8901,91.6088,6768255
2020-12-23,91.65,92.5283,91.4298,92.306,4204061
2020-12-24,92.3503,93.239,91.19,92.0675,4844449
2020-12-25,92.3886,92.6034,92.186,92.4003,7658581
2020-12-28,92.274,92.3475,91.5264,91.5993,4338913
2020-12-29,91.6548,92.8391,91.4678,92.6497,2457376
2020-12-30,92.709,93.7138,92.6445,93.6485,3205380
2020-12-31,93.5999,94.6065,93.4318,94.4366,5415401
2021-01-01,94.5806,94.974,92.9346,93.3211,2559713
2021-01-04,93.4693,94.1378,93.3384,94.006,4789378
2021-01-05,94.069,94.6679,93.7704,94.3674,3090788
2021-01-06,94.318,94.3355,93.1663,93.1836,10394120
2021-01-07,93.1154,93.3894,92.9403,93.2137,12824042
2021-01-08,92.9531,94.3343,92.1716,93.5412,3532429
2021-01-11,93.387,94.3812,93.0269,94.0172,5977295
2021-01-12,93.8976,94.7668,93.3389,94.203,3673347
2021-01-13,93.9864,94.7611,93.7049,94.4772,4766148
2021-01-14,94.5623,95.9209,94.3191,95.6742,11096752
2021-01-15,95.9089,96.802,95.798,96.6901,4475371
2021-01-18,96.5105,96.5786,94.429,94.4956,4810734
2021-01-19,94.5505,95.02,93.8336,94.2995,3699704
2021-01-20,94.1001,94.8095,93.5166,94.2216,8531289
2021-01-21,94.1628,94.5724,92.5254,92.9279,1462223
2021-01-22,92.7966,93.188,92.6573,93.0481,4518345
2021-01-25,93.1629,94.3507,92.8696,94.0536,5295780
2021-01-26,93.923,94.0259,93.167,93.2691,4140571
2021-01-27,93.4625,93.9068,93.1325,93.5753,7619288
2021-01-28,93.5282,94.148,92.3128,92.9246,8723980
2021-01-29,92.8011,92.8675,92.3968,92.4629,3066230
2021-02-01,92.226,93.664,92.1997,93.6373,12461693
2021-02-02,93.6858,93.9733,92.9855,93.2708,3052500
2021-02-03,93.4419,93.9631,93.1538,93.6734,9031486
2021-02-04,93.7259,94.8842,91.1703,92.2971,5727022
2021-02-05,92.7211,94.2641,92.2296,93.7644,4409601
2021-02-08,94.0393,94.3058,94.0111,94.2775,4579170
2021-02-09,94.2182,94.2478,94.1563,94.1859,5322055
2021-02-10,94.1246,95.4668,93.3491,94.6803,5862826
2021-02-11,94.7714,95.0431,93.3746,93.6423,3732965
2021-02-12,93.4818,94.6408,93.4444,94.6029,4912037
2021-02-15,94.8291,94.8442,94.3865,94.4015,3962977
2021-02-16,94.4714,94.9854,93.7829,94.2931,3317610
2021-02-17,94.3426,94.6166,93.6912,93.9633,3889731
2021-02-18,94.0955,94.1604,93.5019,93.5664,3405101
2021-02-19,93.897,94.6545,93.3958,94.1493,4559453
2021-02-22,94.1822,95.0565,93.5279,94.3961,6412535
2021-02-23,94.3742,95.1341,94.1924,94.9508,5660707
2021-02-24,95.2445,95.5762,94.6639,94.9935,11881738
2021-02-25,95.1819,95.4971,95.1284,95.4434,2227953
2021-02-26,95.3807,95.6199,94.9282,95.1663,6507797
2021-03-01,95.1673,97.0901,95.0501,96.9705,5407748
2021-03-02,97.0093,97.2644,95.5322,95.7834,7474766
2021-03-03,95.8544,97.1399,95.5467,96.8281,7183960
2021-03-04,96.5595,98.1333,96.3989,97.97,5049392
2021-03-05,97.6611,97.8331,97.1684,97.3395,5779546
2021-03-08,97.1628,99.406,96.9464,99.1846,4005374
2021-03-09,98.9889,100.7077,98.3412,100.0487,6894587
2021-03-10,99.9169,100.9387,99.8788,100.9002,2543940
2021-03-11,101.0314,101.1214,100.8862,100.9761,7359524
2021-03-12,100.9412,101.1008,100.69,100.8492,5344111
2021-03-15,100.8898,100.9884,100.6307,100.729,4439047
2021-03-16,100.4769,101.4767,100.1082,101.1044,4914801
2021-03-17,101.0089,102.678,100.6613,102.3247,5061112
2021-03-18,102.4478,102.8091,102.1699,102.5302,9062873
2021-03-19,102.6552,102.7767,101.7006,101.8209,19661495
2021-03-22,101.67,102.8504,101.3871,102.5642,8786470
2021-03-23,102.5982,103.9265,102.0733,103.3948,4302233
2021-03-24,103.8613,104.3084,103.559,104.0049,6939137
2021-03-25,104.0011,104.7065,103.9911,104.6964,7061068
2021-03-26,104.5479,104.9526,104.1159,104.5189,3725497
2021-03-29,104.4818,104.5311,103.732,103.781,3257451
2021-03-30,103.8005,104.2941,102.6116,103.0995,5259060
2021-03-31,103.0676,103.9122,100.9537,101.781,7450996
2021-04-01,101.7745,102.4436,101.3655,102.032,2830749
2021-04-02,101.7309,102.2536,101.494,102.0155,4042670
2021-04-05,101.8146,102.2342,101.2842,101.7016,6782361
